관광특구,POI001,1,강남 MICE 관광특구, 37.510746, 127.060064
관광특구,POI002,2,동대문 관광특구, 37.567046, 127.010968
관광특구,POI003,3,명동 관광특구, 37.56425687872983, 126.98172035053992
관광특구,POI004,4,이태원 관광특구, 37.53442842091983, 126.9961588430646
관광특구,POI005,5,잠실 관광특구, 37.5159233089308, 127.11152155255581
관광특구,POI006,6,종로·청계 관광특구, 37.56899745977098, 126.99585710481303
관광특구,POI007,7,홍대 관광특구, 37.55486191491434, 126.92162806837064
고궁·문화유산,POI008,8,경복궁, 37.5777349372906, 126.97697367948184
고궁·문화유산,POI009,9,광화문·덕수궁, 37.57584283376275, 126.97689501915939
고궁·문화유산,POI010,10,보신각, 37.5705370644016, 126.98337713991386
고궁·문화유산,POI011,11,서울 암사동 유적, 37.56053973511613, 127.13018648647513
고궁·문화유산,POI012,12,창덕궁·종묘, 37.579475757682175, 126.99098850640578
인구밀집지역,POI013,13,가산디지털단지역, 37.48030100972014, 126.8827625301179
인구밀집지역,POI014,14,강남역, 37.49795262125383, 127.02764400291052
인구밀집지역,POI015,15,건대입구역, 37.54067809030842, 127.07101924028606
인구밀집지역,POI016,16,고덕역, 37.55487055787233, 127.1542144406312
인구밀집지역,POI017,17,고속터미널역, 37.50584858504584, 127.00439387451613
인구밀집지역,POI018,18,교대역, 37.49397250594726, 127.01458173461658
인구밀집지역,POI019,19,구로디지털단지역, 37.48522877315856, 126.90169360305418
인구밀집지역,POI020,20,구로역, 37.503583606845986, 126.88334815601664
인구밀집지역,POI021,21,군자역, 37.55710696490923, 127.07939852421487
인구밀집지역,POI022,22,남구로역, 37.48609919752514, 126.88760411320116
인구밀집지역,POI023,23,대림역, 37.49247676597535, 126.89572488155643
인구밀집지역,POI024,24,동대문역, 37.571650, 127.010685
인구밀집지역,POI025,25,뚝섬역, 37.54712301013493, 127.04754449722773
인구밀집지역,POI026,26,미아사거리역, 37.6131040195183, 127.03009902471904
인구밀집지역,POI027,27,발산역, 37.558585399181155, 126.83774226608907
인구밀집지역,POI028,28,북한산우이역, 37.66283478154748, 127.01277582240459
인구밀집지역,POI029,29,사당역, 37.476505935431476, 126.98166260727851
인구밀집지역,POI030,30,삼각지역, 37.535344461141065, 126.97319077289593
인구밀집지역,POI031,31,서울대입구역, 37.481187784444224, 126.95305131186193
인구밀집지역,POI032,32,서울식물원·마곡나루역, 37.56667963724198, 126.82736214558024
인구밀집지역,POI033,33,서울역, 37.555801387620356, 126.9720743418535
인구밀집지역,POI034,34,선릉역, 37.50448248204806, 127.04902162537402
인구밀집지역,POI035,35,성신여대입구역, 37.592683509813845, 127.01646643241227
인구밀집지역,POI036,36,수유역, 37.637789908755316, 127.02542126990309
인구밀집지역,POI037,37,신논현역·논현역, 37.5072519230981, 127.02336940310128
인구밀집지역,POI038,38,신도림역, 37.50883950750414, 126.89126000800921
인구밀집지역,POI039,39,신림역, 37.48424187396406, 126.92968999635784
인구밀집지역,POI040,40,신촌·이대역, 37.55718533699389, 126.93872652344835
인구밀집지역,POI041,41,양재역, 37.4845371670999, 127.03416581174976
인구밀집지역,POI042,42,역삼역, 37.500666754986206, 127.03648586288273
인구밀집지역,POI043,43,연신내역, 37.61891780273162, 126.92135416339708
인구밀집지역,POI044,44,오목교역·목동운동장, 37.52911349471124, 126.87666181727589
인구밀집지역,POI045,45,왕십리역, 37.56207834992742, 127.03853894307203
인구밀집지역,POI046,46,용산역, 37.52963885638522, 126.9645832911096
인구밀집지역,POI047,47,이태원역, 37.53450942663196, 126.99411097394147
인구밀집지역,POI048,48,장지역, 37.4785753761338, 127.12618042968427
인구밀집지역,POI049,49,장한평역, 37.561544803375085, 127.06383780209738
인구밀집지역,POI050,50,천호역, 37.53865274319522, 127.12342743946583
인구밀집지역,POI051,51,총신대입구(이수)역, 37.48526825411031, 126.98170003945849
인구밀집지역,POI052,52,충정로역, 37.55991672556404, 126.96388988374615
인구밀집지역,POI053,53,합정역, 37.5491822371312, 126.91354279983335
인구밀집지역,POI054,54,혜화역, 37.58200562588584, 127.00193029101634
인구밀집지역,POI055,55,홍대입구역 9번 출구, 37.55602507967672, 126.92296230585606
인구밀집지역,POI056,56,회기역, 37.58974214371319, 127.05808172872439
발달상권,POI057,57,4·19 카페거리, 37.64408593808117, 127.00451814460455
발달상권,POI058,58,가락시장, 37.493747542547624, 127.1112906808912
발달상권,POI059,59,가로수길, 37.519791642672, 127.02339028127045
발달상권,POI060,60,광장(전통)시장, 37.56999763328401, 126.99900671061769
발달상권,POI061,61,김포공항, 37.56296358283667, 126.80323693983769
발달상권,POI062,62,낙산공원·이화마을, 37.5787595508842, 127.00784252813156
발달상권,POI063,63,노량진, 37.51318036026868, 126.94301260571872
발달상권,POI064,64,덕수궁길·정동길, 37.56631366724164, 126.97165444552387
발달상권,POI065,65,방배역 먹자골목, 37.48229402925784, 126.99619825897963
발달상권,POI066,66,북촌한옥마을, 37.58174114250918, 126.98495680289146
발달상권,POI067,67,서촌, 37.58015235854784, 126.96929441658348
발달상권,POI068,68,성수카페거리, 37.58015235854784, 126.96929441658348
발달상권,POI069,69,수유리 먹자골목, 37.63878110565877, 127.02488909930386
발달상권,POI070,70,쌍문동 맛집거리, 37.64820316747415, 127.03385537677336
발달상권,POI071,71,압구정로데오거리, 37.526716164114596, 127.03919669511909
발달상권,POI072,72,여의도, 37.52478018129458, 126.92572929097905
발달상권,POI073,73,연남동, 37.56486798738098, 126.92589607770827
발달상권,POI074,74,영등포 타임스퀘어, 37.517062546575836, 126.90320153839043
발달상권,POI075,75,외대앞, 37.59498599335646, 127.06234620318095
발달상권,POI076,76,용리단길, 37.53131676477762, 126.97223055106998
발달상권,POI077,77,이태원 앤틱가구거리, 37.5320586876068, 126.99379438021485
발달상권,POI078,78,인사동·익선동, 37.57309859499024, 126.98697633260619
발달상권,POI079,79,창동 신경제 중심지, 37.6543401509022, 127.04935795364757
발달상권,POI080,80,청담동 명품거리, 37.52606270170786, 127.04608873418275
발달상권,POI081,81,청량리 제기동 일대 전통시장, 37.58055600706607, 127.04358070974598
발달상권,POI082,82,해방촌·경리단길, 37.5397508560757, 126.99175987816918
발달상권,POI083,83,DDP(동대문디자인플라자),  37.566857, 127.010096
발달상권,POI084,84,DMC(디지털미디어시티), 37.57965627757922, 126.89181088781451
공원,POI085,85,강서한강공원, 37.58595386812634, 126.81818083774861
공원,POI086,86,고척돔, 37.49811771034137, 126.86718525908776
공원,POI087,87,광나루한강공원, 37.5584387092647, 127.12551990519606
공원,POI088,88,광화문광장, 37.570988699164864, 126.97676917229198
공원,POI089,89,국립중앙박물관·용산가족공원, 37.523619320816714, 126.98027378226905
공원,POI090,90,난지한강공원, 37.56685765888933, 126.87579878811529
공원,POI091,91,남산공원, 37.550920724836146, 126.98853906130195
공원,POI092,92,노들섬, 37.51771651754691, 126.95822896002095
공원,POI093,93,뚝섬한강공원, 37.52901588877667, 127.0689067291809
공원,POI094,94,망원한강공원, 37.551541243330256, 126.90008729867256
공원,POI095,95,반포한강공원, 37.50963277256661, 126.99478872617749
공원,POI096,96,북서울꿈의숲, 37.623146574546894, 127.0415071251952
공원,POI097,97,불광천, 37.58641480914837, 126.91209865529227
공원,POI098,98,서리풀공원·몽마르뜨공원, 37.495270789647044, 127.00395506008384
공원,POI099,99,서울대공원, 37.43563655268125, 127.01428510293108
공원,POI100,100,서울숲공원, 37.544283894894434, 127.03775183032539
공원,POI101,101,시청광장, 37.56560548567049, 126.97799894173544
공원,POI102,102,아차산, 37.566044589412904, 127.10305609482414
공원,POI103,103,양화한강공원, 37.53771332588147, 126.9029853299998
공원,POI104,104,어린이대공원, 37.54972663553699, 127.0811023106199
공원,POI105,105,여의도한강공원, 37.52629268758747, 126.93520802504692
공원,POI106,106,월드컵공원, 37.56945652532689, 126.88416520520522
공원,POI107,107,응봉산, 37.54817395192791, 127.02991164082647
공원,POI108,108,이촌한강공원, 37.51689585571478, 126.97071732534494
공원,POI109,109,잠실종합운동장, 37.514426145286855, 127.07308408901376
공원,POI110,110,잠실한강공원, 37.51766354152906, 127.08252114103058
공원,POI111,111,잠원한강공원, 37.52718740546621, 127.01902009069535
공원,POI112,112,청계산, 37.4423559093006, 127.05346445245664
공원,POI113,113,청와대, 37.58425617184778, 126.9785255737134
